Date,nPeople
2021-11-30 13:14:00,1
2021-11-30 13:15:00,2
2021-11-30 13:18:00,3
2021-11-30 13:24:00,4
2021-11-30 13:25:00,3
2021-11-30 14:01:00,2
2021-11-30 14:04:00,3
2021-11-30 14:05:00,4
2021-11-30 14:06:00,3
2021-11-30 14:07:00,4
2021-11-30 14:11:00,4
2021-11-30 14:29:00,5
2021-11-30 14:31:00,6
2021-11-30 14:33:00,7
2021-11-30 14:34:00,8
2021-11-30 14:37:00,9
2021-11-30 14:41:00,10
2021-11-30 14:42:00,11
2021-11-30 14:44:00,12
2021-11-30 14:45:00,13
2021-11-30 14:46:00,11
2021-11-30 14:47:00,13
2021-11-30 14:48:00,14
2021-11-30 14:50:00,16
2021-11-30 14:51:00,17
2021-11-30 14:54:00,19
2021-11-30 14:56:00,25
2021-11-30 14:57:00,28
2021-11-30 14:58:00,36
2021-11-30 14:59:00,42
2021-11-30 15:00:00,47
2021-11-30 15:01:00,54
2021-11-30 15:02:00,59
2021-11-30 15:03:00,64
2021-11-30 15:04:00,69
2021-11-30 15:05:00,71
2021-11-30 15:06:00,73
2021-11-30 15:07:00,75
2021-11-30 15:08:00,80
2021-11-30 15:09:00,82
2021-11-30 15:10:00,82
2021-11-30 15:12:00,83
2021-11-30 15:13:00,84
2021-11-30 15:14:00,85
2021-11-30 15:16:00,84
2021-11-30 15:17:00,85
2021-11-30 15:18:00,84
2021-11-30 15:19:00,85
2021-11-30 15:20:00,86
2021-11-30 15:21:00,87
2021-11-30 15:22:00,87
2021-11-30 15:23:00,89
2021-11-30 15:24:00,89
2021-11-30 15:26:00,90
2021-11-30 15:27:00,89
2021-11-30 15:28:00,90
2021-11-30 15:30:00,91
2021-11-30 15:31:00,93
2021-11-30 15:32:00,94
2021-11-30 15:33:00,95
2021-11-30 15:34:00,95
2021-11-30 15:36:00,96
2021-11-30 15:37:00,97
2021-11-30 15:38:00,97
2021-11-30 15:39:00,98
2021-11-30 15:41:00,98
2021-11-30 15:42:00,98
2021-11-30 15:44:00,99
2021-11-30 15:47:00,100
2021-11-30 15:51:00,100
2021-11-30 15:52:00,99
2021-11-30 15:53:00,100
2021-11-30 15:56:00,99
2021-11-30 15:57:00,100
2021-11-30 15:59:00,99
2021-11-30 16:00:00,101
2021-11-30 16:01:00,100
2021-11-30 16:03:00,101
2021-11-30 16:04:00,103
2021-11-30 16:05:00,104
2021-11-30 16:06:00,104
2021-11-30 16:07:00,100
2021-11-30 16:08:00,99
2021-11-30 16:09:00,100
2021-11-30 16:10:00,99
2021-11-30 16:11:00,100
2021-11-30 16:12:00,101
2021-11-30 16:14:00,102
2021-11-30 16:16:00,102
2021-11-30 16:17:00,100
2021-11-30 16:18:00,99
2021-11-30 16:21:00,99
2021-11-30 16:22:00,99
2021-11-30 16:23:00,99
2021-11-30 16:26:00,99
2021-11-30 16:27:00,99
2021-11-30 16:28:00,100
2021-11-30 16:29:00,99
2021-11-30 16:30:00,99
2021-11-30 16:31:00,99
2021-11-30 16:32:00,98
2021-11-30 16:34:00,99
2021-11-30 16:36:00,99
2021-11-30 16:38:00,97
2021-11-30 16:39:00,98
2021-11-30 16:41:00,99
2021-11-30 16:42:00,97
2021-11-30 16:44:00,95
2021-11-30 16:45:00,87
2021-11-30 16:46:00,47
2021-11-30 16:47:00,29
2021-11-30 16:48:00,0
