Date,nPeople
2021-11-29 14:01:00,1
2021-11-29 14:02:00,2
2021-11-29 14:10:00,1
2021-11-29 14:12:00,2
2021-11-29 15:21:00,3
2021-11-29 15:22:00,2
2021-11-29 15:39:00,3
2021-11-29 15:40:00,2
2021-11-29 15:42:00,3
2021-11-29 15:43:00,2
2021-11-29 15:58:00,2
2021-11-29 16:07:00,2
2021-11-29 16:16:00,2
2021-11-29 16:30:00,2
2021-11-29 17:02:00,3
2021-11-29 17:03:00,4
2021-11-29 17:07:00,5
2021-11-29 17:08:00,7
2021-11-29 17:10:00,8
2021-11-29 17:11:00,9
2021-11-29 17:13:00,11
2021-11-29 17:15:00,12
2021-11-29 17:16:00,13
2021-11-29 17:17:00,14
2021-11-29 17:18:00,21
2021-11-29 17:19:00,24
2021-11-29 17:21:00,28
2021-11-29 17:22:00,29
2021-11-29 17:23:00,31
2021-11-29 17:24:00,30
2021-11-29 17:25:00,34
2021-11-29 17:26:00,32
2021-11-29 17:27:00,33
2021-11-29 17:28:00,35
2021-11-29 17:29:00,35
2021-11-29 17:32:00,35
2021-11-29 17:33:00,36
2021-11-29 17:34:00,38
2021-11-29 17:36:00,39
2021-11-29 17:39:00,39
2021-11-29 17:40:00,38
2021-11-29 17:41:00,37
2021-11-29 17:42:00,36
2021-11-29 17:46:00,36
2021-11-29 17:47:00,37
2021-11-29 17:48:00,36
2021-11-29 17:49:00,36
2021-11-29 17:52:00,35
2021-11-29 17:56:00,35
2021-11-29 17:58:00,32
2021-11-29 17:59:00,34
2021-11-29 18:00:00,35
2021-11-29 18:01:00,36
2021-11-29 18:02:00,34
2021-11-29 18:03:00,35
2021-11-29 18:05:00,35
2021-11-29 18:07:00,36
2021-11-29 18:09:00,37
2021-11-29 18:11:00,37
2021-11-29 18:16:00,38
2021-11-29 18:18:00,40
2021-11-29 18:19:00,42
2021-11-29 18:20:00,43
2021-11-29 18:21:00,42
2021-11-29 18:27:00,41
2021-11-29 18:28:00,39
2021-11-29 18:29:00,38
2021-11-29 18:32:00,39
2021-11-29 18:33:00,39
2021-11-29 18:35:00,40
2021-11-29 18:39:00,39
2021-11-29 18:48:00,38
2021-11-29 18:50:00,38
2021-11-29 18:51:00,37
2021-11-29 18:55:00,36
2021-11-29 18:58:00,35
2021-11-29 19:01:00,34
2021-11-29 19:07:00,35
2021-11-29 19:09:00,36
2021-11-29 19:10:00,39
2021-11-29 19:11:00,40
2021-11-29 19:12:00,42
2021-11-29 19:13:00,41
2021-11-29 19:14:00,40
2021-11-29 19:15:00,40
2021-11-29 19:16:00,41
2021-11-29 19:17:00,41
2021-11-29 19:18:00,42
2021-11-29 19:19:00,43
2021-11-29 19:20:00,44
2021-11-29 19:22:00,43
2021-11-29 19:23:00,42
2021-11-29 19:24:00,43
2021-11-29 19:27:00,44
2021-11-29 19:31:00,44
2021-11-29 19:32:00,45
2021-11-29 19:34:00,44
2021-11-29 19:36:00,43
2021-11-29 19:38:00,42
2021-11-29 19:39:00,40
2021-11-29 19:40:00,39
2021-11-29 19:41:00,39
2021-11-29 19:42:00,39
2021-11-29 19:43:00,38
2021-11-29 19:44:00,37
2021-11-29 19:45:00,36
2021-11-29 19:51:00,35
2021-11-29 19:54:00,14
2021-11-29 19:55:00,1
2021-11-29 19:57:00,0
2021-11-30 13:19:00,1
2021-11-30 13:22:00,2
2021-11-30 14:31:00,3
2021-11-30 14:35:00,2
2021-11-30 15:55:00,2
2021-11-30 15:58:00,2
2021-11-30 16:30:00,2
2021-11-30 16:32:00,3
2021-11-30 16:45:00,4
2021-11-30 16:48:00,5
2021-11-30 16:50:00,6
2021-11-30 16:51:00,8
2021-11-30 16:52:00,7
2021-11-30 16:53:00,8
2021-11-30 16:54:00,11
2021-11-30 16:55:00,12
2021-11-30 16:56:00,13
2021-11-30 16:57:00,15
2021-11-30 16:58:00,17
2021-11-30 16:59:00,19
