Date,nPeople
2021-11-29 17:00:00,1
2021-11-29 17:03:00,2
2021-11-29 17:06:00,1
2021-11-29 17:08:00,19
2021-11-29 17:11:00,2
2021-11-29 17:12:00,1
2021-11-29 17:13:00,20
2021-11-29 17:14:00,21
2021-11-29 17:16:00,22
2021-11-29 17:17:00,24
2021-11-29 17:18:00,26
2021-11-29 17:19:00,7
2021-11-29 17:20:00,32
2021-11-29 17:21:00,37
2021-11-29 17:22:00,9
2021-11-29 17:23:00,38
2021-11-29 17:24:00,43
2021-11-29 17:25:00,42
2021-11-29 17:26:00,10
2021-11-29 17:27:00,45
2021-11-29 17:28:00,44
2021-11-29 17:29:00,45
2021-11-29 17:30:00,46
2021-11-29 17:32:00,48
2021-11-29 17:33:00,49
2021-11-29 17:34:00,8
2021-11-29 17:35:00,8
2021-11-29 17:36:00,9
2021-11-29 17:37:00,51
2021-11-29 17:38:00,52
2021-11-29 17:40:00,12
2021-11-29 17:41:00,53
2021-11-29 17:42:00,15
2021-11-29 17:44:00,54
2021-11-29 17:47:00,14
2021-11-29 17:49:00,57
2021-11-29 17:50:00,56
2021-11-29 17:51:00,15
2021-11-29 17:53:00,56
2021-11-29 17:56:00,57
2021-11-29 17:58:00,58
2021-11-29 17:59:00,57
2021-11-29 18:00:00,15
2021-11-29 18:01:00,57
2021-11-29 18:02:00,57
2021-11-29 18:03:00,12
2021-11-29 18:04:00,12
2021-11-29 18:05:00,58
2021-11-29 18:06:00,56
2021-11-29 18:07:00,11
2021-11-29 18:08:00,54
2021-11-29 18:09:00,11
2021-11-29 18:10:00,56
2021-11-29 18:11:00,54
2021-11-29 18:15:00,53
2021-11-29 18:16:00,52
2021-11-29 18:17:00,51
2021-11-29 18:18:00,12
2021-11-29 18:19:00,53
2021-11-29 18:20:00,14
2021-11-29 18:21:00,54
2021-11-29 18:22:00,55
2021-11-29 18:23:00,57
2021-11-29 18:24:00,14
2021-11-29 18:25:00,56
2021-11-29 18:26:00,59
2021-11-29 18:27:00,60
2021-11-29 18:28:00,15
2021-11-29 18:29:00,60
2021-11-29 18:30:00,62
2021-11-29 18:31:00,61
2021-11-29 18:33:00,60
2021-11-29 18:34:00,14
2021-11-29 18:37:00,61
2021-11-29 18:38:00,13
2021-11-29 18:40:00,61
2021-11-29 18:41:00,60
2021-11-29 18:42:00,58
2021-11-29 18:43:00,57
2021-11-29 18:44:00,14
2021-11-29 18:45:00,13
2021-11-29 18:46:00,56
2021-11-29 18:47:00,55
2021-11-29 18:49:00,56
2021-11-29 18:51:00,57
2021-11-29 18:52:00,57
2021-11-29 18:53:00,11
2021-11-29 18:54:00,10
2021-11-29 18:55:00,57
2021-11-29 18:56:00,58
2021-11-29 18:57:00,57
2021-11-29 18:58:00,11
2021-11-29 18:59:00,58
2021-11-29 19:00:00,12
2021-11-29 19:03:00,57
2021-11-29 19:04:00,13
2021-11-29 19:07:00,56
2021-11-29 19:08:00,57
2021-11-29 19:09:00,37
2021-11-29 19:10:00,5
2021-11-30 16:48:00,6
2021-11-30 16:49:00,11
2021-11-30 16:50:00,13
2021-11-30 16:51:00,15
2021-11-30 16:52:00,17
2021-11-30 16:53:00,13
2021-11-30 16:54:00,17
2021-11-30 16:55:00,18
2021-11-30 16:56:00,19
2021-11-30 16:57:00,21
2021-11-30 16:58:00,22
2021-11-30 16:59:00,16
2021-11-30 17:00:00,18
2021-11-30 17:01:00,25
2021-11-30 17:02:00,28
2021-11-30 17:03:00,33
2021-11-30 17:04:00,19
2021-11-30 17:08:00,34
2021-11-30 17:09:00,35
2021-11-30 17:12:00,37
2021-11-30 17:14:00,39
2021-11-30 17:15:00,20
2021-11-30 17:17:00,19
2021-11-30 17:21:00,40
2021-11-30 17:22:00,41
2021-11-30 17:23:00,43
2021-11-30 17:24:00,40
2021-11-30 17:25:00,40
2021-11-30 17:26:00,40
2021-11-30 17:27:00,41
2021-11-30 17:28:00,40
2021-11-30 17:29:00,41
2021-11-30 17:30:00,20
2021-11-30 17:31:00,43
2021-11-30 17:32:00,44
2021-11-30 17:33:00,43
2021-11-30 17:35:00,45
2021-11-30 17:36:00,46
2021-11-30 17:37:00,46
2021-11-30 17:38:00,47
2021-11-30 17:40:00,48
2021-11-30 17:41:00,49
2021-11-30 17:42:00,47
2021-11-30 17:43:00,48
2021-11-30 17:44:00,49
2021-11-30 17:45:00,50
2021-11-30 17:50:00,51
2021-11-30 17:51:00,19
2021-11-30 17:52:00,20
2021-11-30 17:57:00,52
2021-11-30 17:59:00,21
2021-11-30 18:01:00,52
2021-11-30 18:02:00,21
2021-11-30 18:03:00,53
2021-11-30 18:04:00,20
2021-11-30 18:05:00,19
2021-11-30 18:06:00,54
2021-11-30 18:07:00,20
2021-11-30 18:09:00,53
2021-11-30 18:10:00,52
2021-11-30 18:11:00,52
